FID,CATEGORY,IFT_IOA,COUNTRY,Area_Ha,Shape__Are,Shape__Len
120843,Woodland,Broadleaved,England,66.828189015999996,668281.890060424804688,9785.624805242076036
120849,Woodland,Broadleaved,England,167.885723366000008,1678857.233592987060547,24838.622418480663328
120955,Woodland,Broadleaved,England,68.266486345999994,682664.863452911376953,11423.082017440874552
120999,Woodland,Broadleaved,England,61.763053551699997,617630.535511016845703,11185.620092581088102
121110,Woodland,Broadleaved,England,62.990872569099999,629908.725704193115234,15292.689515483294599
121141,Woodland,Broadleaved,England,114.062572697999997,1140625.726963043212891,11342.742706162274771
121237,Woodland,Broadleaved,England,174.033969444999997,1740339.694416046142578,25514.308494013010204
121281,Woodland,Broadleaved,England,119.582628666000005,1195826.286651611328125,9413.928788312281540
121307,Woodland,Broadleaved,England,65.474683469499993,654746.834739685058594,14587.139436112920521
121368,Woodland,Broadleaved,England,157.664116229999991,1576641.162326812744141,17774.578775408008369
121395,Woodland,Broadleaved,England,164.678709720000001,1646787.097286224365234,30043.586381917819381
121397,Woodland,Broadleaved,England,66.642236136400001,666422.361324310419150,12780.307002875662874
121463,Woodland,Broadleaved,England,84.358048923599995,843580.489295959472656,14149.502073828549328
121596,Woodland,Broadleaved,England,56.778358656000002,567783.586532592773438,13145.186377536634609
121743,Woodland,Broadleaved,England,101.875260718999996,1018752.607246398925781,14142.067427681588015
121813,Woodland,Broadleaved,England,136.607491355999997,1366074.913581848144531,10834.057622016587629
121875,Woodland,Broadleaved,England,135.738956268000010,1357389.562740325927734,27292.158045404739823
121916,Woodland,Broadleaved,England,88.006148765500001,880061.487720489501953,11998.230924040055470
121934,Woodland,Broadleaved,England,53.514911429300000,535149.114250183105469,7719.339431761660308
121940,Woodland,Broadleaved,England,53.752227753600003,537522.277576446533203,11940.077732734109304
122016,Woodland,Broadleaved,England,273.730351283999994,2737303.512855529785156,50041.181202551721071
122066,Woodland,Broadleaved,England,169.685409184000008,1696854.091716766357422,32071.075439808588271
122139,Woodland,Broadleaved,England,113.390797664000004,1133907.976730346679688,22120.422648481388023
122156,Woodland,Broadleaved,England,192.157993725000011,1921579.937152862548828,33657.194073914070032
122197,Woodland,Broadleaved,England,294.413253826000016,2944132.538257598876953,26840.648614167286723
122205,Woodland,Broadleaved,England,67.706269901100001,677062.698936462402344,18952.079995143340057
122312,Woodland,Broadleaved,England,51.575631861200002,515756.318580627499614,11158.951445252570920
122315,Woodland,Broadleaved,England,63.706947055500002,637069.470687866210938,10221.106340584827194
122408,Woodland,Broadleaved,England,100.720740086000006,1007207.400657653808594,18926.441203516631504
122417,Woodland,Broadleaved,England,52.291751632100002,522917.516448974609375,12638.549048980035877
122587,Woodland,Broadleaved,England,159.299791346999996,1592997.913467407226562,22973.628311382406537
122654,Woodland,Broadleaved,England,63.104499340499999,631044.993404388427734,11529.580167888630967
122718,Woodland,Broadleaved,England,70.099738125599998,700997.381362915039062,14910.712346442525813
122768,Woodland,Broadleaved,England,93.759721055399993,937597.210475921630859,18970.757253651645442
122770,Woodland,Broadleaved,England,68.898529394099995,688985.293872833251953,9287.837301119767289
122855,Woodland,Broadleaved,England,100.013747483000003,1000137.474830627557822,8529.687099155027681
123109,Woodland,Broadleaved,England,57.792047641499998,577920.476490020751953,11122.283324884279864
123134,Woodland,Broadleaved,England,302.927903753000010,3029279.037498474586755,38808.568736405548407
123140,Woodland,Broadleaved,England,103.113429818000000,1031134.298225402832031,10558.487339160757983
123146,Woodland,Broadleaved,England,80.566195963400006,805661.959533691406250,14394.772947022052904
123189,Woodland,Broadleaved,England,65.161982580300005,651619.825698852539062,12665.414627933996599
123212,Woodland,Broadleaved,England,112.862003074000000,1128620.030487060546875,21618.597685773052945
123239,Woodland,Broadleaved,England,150.003786448000000,1500037.864372253417969,21901.829548175577656
123292,Woodland,Broadleaved,England,121.212493695000006,1212124.937000274658203,27100.418117182049173
123295,Woodland,Broadleaved,England,381.975967197999978,3819759.671813965309411,54370.071816319206846
123320,Woodland,Broadleaved,England,129.093510067000011,1290935.100784301757812,21910.021098479326611
123366,Woodland,Broadleaved,England,233.882762802000002,2338827.627975463867188,46292.765453883126611
123399,Woodland,Broadleaved,England,105.015777400000005,1050157.773971557617188,19118.447810978592315
123413,Woodland,Broadleaved,England,65.556375258000003,655563.752685546875000,14653.334167232405889
123427,Woodland,Broadleaved,England,70.809849899900001,708098.498985290527344,12372.089966477911730
123437,Woodland,Broadleaved,England,50.459390003599999,504593.900009155273438,8055.254405264015077
123487,Woodland,Broadleaved,England,96.659720801199995,966597.208007812500000,7673.195078314000966
123539,Woodland,Broadleaved,England,57.833650496499999,578336.504943847656250,11028.138329289153262
123556,Woodland,Broadleaved,England,68.860247428299999,688602.474262237548828,14282.540565759205492
123639,Woodland,Broadleaved,England,185.048225838000008,1850482.258430480957031,30114.804684986444045
123682,Woodland,Broadleaved,England,70.047122080299999,700471.220794677734375,12487.829034736625545
123831,Woodland,Broadleaved,England,75.247472779399999,752474.727760314941406,14884.461779155339173
123856,Woodland,Broadleaved,England,86.682860932599993,866828.609420776250772,16827.066132146177551
123874,Woodland,Broadleaved,England,56.541687798200002,565416.877922058105469,6463.240777493162568
123917,Woodland,Broadleaved,England,550.659146766000049,5506591.467781066894531,71977.232228714565281
123994,Woodland,Broadleaved,England,61.206626497400002,612066.264938354492188,14673.720500024926878
124040,Woodland,Broadleaved,England,157.824406925999995,1578244.069282531738281,20136.056110797802830
124093,Woodland,Broadleaved,England,62.044349705599998,620443.496997833251953,13002.482199023210342
124120,Woodland,Broadleaved,England,117.469553543999993,1174695.535598754882812,22890.417994065592211
124143,Woodland,Broadleaved,England,63.761420191500001,637614.201812744140625,8874.674453830679340
124201,Woodland,Broadleaved,England,57.114356907100003,571143.569065093994141,7284.875193878909158
124210,Woodland,Broadleaved,England,51.855383850000003,518553.838455200195312,9885.622213896334870
124266,Woodland,Broadleaved,England,96.842936469799994,968429.364723205566406,16254.658325981174130
124267,Woodland,Broadleaved,England,67.860732212800002,678607.322235107421875,10603.331152895154446
124342,Woodland,Broadleaved,England,54.354852428400001,543548.524414062500000,11353.626284399697397
124371,Woodland,Broadleaved,England,66.080204699399999,660802.047077178955078,11864.033573957589397
124400,Woodland,Broadleaved,England,194.347984682999993,1943479.846790313720703,14589.038044055510909
124443,Woodland,Broadleaved,England,53.522164086700002,535221.640861511230469,8885.970135010778904
124561,Woodland,Broadleaved,England,54.247522057499999,542475.220558166503906,9255.768934942005217
124576,Woodland,Broadleaved,England,140.506168559999992,1405061.685611724853516,28587.905199192955479
124757,Woodland,Broadleaved,England,92.107299958799999,921072.999557495117188,17817.790733197314694
124841,Woodland,Broadleaved,England,95.109145107600000,951091.451023101806641,5598.097518412320824
124910,Woodland,Broadleaved,England,53.159730732299998,531597.307296752929688,7891.918195356010074
124915,Woodland,Broadleaved,England,106.136475618000006,1061364.756259918212891,11572.278008430605041
125088,Woodland,Broadleaved,England,56.889708936100000,568897.089355468750000,5261.061376572361041
125108,Woodland,Broadleaved,England,125.415436983000006,1254154.369838714832440,13847.965081828577240
125182,Woodland,Broadleaved,England,107.607502156999999,1076075.021682739257812,17818.256117114178778
125464,Woodland,Broadleaved,England,142.031745959000006,1420317.459312438964844,18777.878484424269118
125592,Woodland,Broadleaved,England,59.968148650600000,599681.486610412597656,13155.426352229502299
125609,Woodland,Broadleaved,England,50.975599702300002,509755.997051239013672,5793.153155800795503
125619,Woodland,Broadleaved,England,208.338535052999987,2083385.350784301757812,30483.208416746329021
125627,Woodland,Broadleaved,England,52.857548901400001,528575.489059448242188,7448.451772912504566
125679,Woodland,Broadleaved,England,93.171866859900007,931718.668613433837891,5511.378336457104524
125727,Woodland,Broadleaved,England,50.168216789100001,501682.167926788330078,5593.202362489069856
125826,Woodland,Broadleaved,England,77.081381740400005,770813.817283630371094,6559.253715611720509
125830,Woodland,Broadleaved,England,245.836331359000013,2458363.313644409179688,13798.063279130425144
125840,Woodland,Broadleaved,England,68.116936288299996,681169.363052368047647,8141.302243876294597
125934,Woodland,Broadleaved,England,403.940176198000017,4039401.761978149414062,25656.927019725368154
125943,Woodland,Broadleaved,England,89.759344584499999,897593.445686340332031,13120.817997269512489
126086,Woodland,Broadleaved,England,295.332619662000013,2953326.196521759033203,22202.054836235056428
126104,Woodland,Broadleaved,England,80.293636772499994,802936.367683410644531,12443.826408295310102
126190,Woodland,Broadleaved,England,64.158567429900003,641585.674266815185547,7218.222745838923402
126241,Woodland,Broadleaved,England,134.629625382000000,1346296.253982543945312,23459.070810256325785
126251,Woodland,Broadleaved,England,51.717298520000000,517172.985015869140625,15436.696370848618244
126281,Woodland,Broadleaved,England,58.634508642800000,586345.086410522460938,7371.142242876519049
126303,Woodland,Broadleaved,England,97.839886871399997,978398.868911743164062,26077.365212658882228
126349,Woodland,Broadleaved,England,77.779950329800002,777799.503253936767578,8734.511955950565607
126366,Woodland,Broadleaved,England,51.075514505199997,510755.145164489746094,7524.987985041783759
126371,Woodland,Broadleaved,England,74.502578586699997,745025.785568237304688,9147.160040453367401
126376,Woodland,Broadleaved,England,57.791643010100003,577916.430061340332031,5975.712710946544576
126404,Woodland,Broadleaved,England,70.405239077600001,704052.390846252441406,10672.437488828267306
126437,Woodland,Broadleaved,England,68.937124309200001,689371.242996215820312,9700.357128883828409
126507,Woodland,Broadleaved,England,124.382110234999999,1243821.102371215820312,12438.330804915438421
126575,Woodland,Broadleaved,England,152.494684382999992,1524946.843803405761719,24255.149179047068174
126839,Woodland,Broadleaved,England,55.664923830900001,556649.238342285156250,10768.595470453048620
126856,Woodland,Broadleaved,England,50.292818655500000,502928.186309814453125,11140.864651885822241
126994,Woodland,Broadleaved,England,59.034242798400001,590342.427970886230469,9565.457238281609534
127275,Woodland,Broadleaved,England,78.629001196100006,786290.011909484863281,17515.706087627979286
127318,Woodland,Broadleaved,England,92.619585018600006,926195.850151062011719,17226.219669579299079
127453,Woodland,Broadleaved,England,60.461218484600003,604612.184822082519531,8185.193822978492790
127492,Woodland,Broadleaved,England,121.924355164000005,1219243.551578521495685,9088.672016174496093
127563,Woodland,Broadleaved,England,248.725472825999987,2487254.728416442871094,33036.627365149965044
127565,Woodland,Broadleaved,England,62.956272417100003,629562.724170684814453,13206.771670597110642
127593,Woodland,Broadleaved,England,90.142551646100003,901425.516433715703897,10661.562582913284132
127658,Woodland,Broadleaved,England,97.139278877699994,971392.788932800292969,8121.632441567870046
127811,Woodland,Broadleaved,England,65.726733311700002,657267.333175659179688,4246.971307687758781
127923,Woodland,Broadleaved,England,65.056250318300002,650562.503242492675781,6864.479565220298355
127958,Woodland,Broadleaved,England,65.240676802300001,652406.768020629882812,13039.799969634852459
127976,Woodland,Broadleaved,England,50.192173983700002,501921.739692687988281,10434.609208416495676
128170,Woodland,Broadleaved,England,75.121947633199994,751219.476440429571085,10937.874906974095211
128235,Woodland,Broadleaved,England,60.717343163099997,607173.431556701660156,11521.627047154010143
128244,Woodland,Broadleaved,England,79.267768096599994,792677.681030273437500,9477.278844988637502
128326,Woodland,Broadleaved,England,87.784675297000007,877846.753005981445312,5955.815742285018132
128334,Woodland,Broadleaved,England,84.436212817300003,844362.128387451171875,14860.943451524233751
128375,Woodland,Broadleaved,England,93.033024258899999,930330.242774963378906,11399.735076437907992
128407,Woodland,Broadleaved,England,88.087676662800007,880876.766448974609375,14770.753321734717247
128431,Woodland,Broadleaved,England,145.776607441000010,1457766.074577331310138,14261.147895809963302
128467,Woodland,Broadleaved,England,104.477606209000001,1044776.062007904052734,11936.034302337002373
128645,Woodland,Broadleaved,England,59.301042092000003,593010.420906066894531,3988.752573820142970
128889,Woodland,Broadleaved,England,77.366759507599994,773667.595153808593750,15567.359390488309145
128966,Woodland,Broadleaved,England,79.140373711899997,791403.737045288085938,18554.638193789400248
129055,Woodland,Broadleaved,England,123.936852891000001,1239368.529212951660156,12260.576151419631060
129098,Woodland,Broadleaved,England,62.338279416699997,623382.794258117675781,13146.606497508717439
129199,Woodland,Broadleaved,England,71.434110426800004,714341.104339599609375,18569.223276824632194
129222,Woodland,Broadleaved,England,475.843017305999979,4758430.173114776611328,33281.753141312074149
129225,Woodland,Broadleaved,England,82.026584962300007,820265.849716186523438,14727.429318340100508
129637,Woodland,Broadleaved,England,56.248543043300003,562485.430454254150391,7535.748988302760154
129701,Woodland,Broadleaved,England,140.938146104999987,1409381.460708618164062,21580.565784386632004
129862,Woodland,Broadleaved,England,55.587909410100004,555879.094093322753906,6927.251726168002278
129869,Woodland,Broadleaved,England,94.065845664500003,940658.456542968750000,18628.052970824901422
130152,Woodland,Broadleaved,England,93.920492465799995,939204.924629211425781,11616.331276023887767
130233,Woodland,Broadleaved,England,65.871812284699999,658718.122901916503906,14721.861536631769923
130318,Woodland,Broadleaved,England,62.245453042000001,622454.530502319219522,11199.961126569747648
130459,Woodland,Broadleaved,England,115.568738273999998,1155687.382705688476562,18440.016611590301181
130564,Woodland,Broadleaved,England,50.596590603300001,505965.905963897705078,7118.360289124831979
130600,Woodland,Broadleaved,England,57.106321605399998,571063.215911865234375,10576.831080746336738
130823,Woodland,Broadleaved,England,51.529454529500001,515294.545265197753906,8094.790688621056688
130861,Woodland,Broadleaved,England,106.560903976999995,1065609.039688110351562,10122.730394029122181
131122,Woodland,Broadleaved,England,62.848041414100003,628480.414443969726562,15358.886000232267179
131212,Woodland,Broadleaved,England,50.350583814300002,503505.838294982910156,5529.993758974826051
131645,Woodland,Broadleaved,England,243.881994724999998,2438819.947319030761719,22131.658246360952035
131698,Woodland,Broadleaved,England,110.989208930999993,1109892.089385986328125,19031.682875464997778
131788,Woodland,Broadleaved,England,56.716396921899999,567163.969207763671875,6960.707732311580912
132032,Woodland,Broadleaved,England,109.629438683000004,1096294.386955261230469,17616.220040366581088
132055,Woodland,Broadleaved,England,65.364531306499998,653645.313003540039062,11188.405750177484151
132137,Woodland,Broadleaved,England,82.113788211599996,821137.882133483886719,10109.306611137644722
132146,Woodland,Broadleaved,England,105.605309614000006,1056053.096351623535156,14620.673368816471339
132187,Woodland,Broadleaved,England,68.414463139899993,684144.631393432617188,12954.918062318942248
132401,Woodland,Broadleaved,England,52.791759606799999,527917.596061706542969,15301.602317249647967
132518,Woodland,Broadleaved,England,108.906447509000003,1089064.475028991699219,19356.645743328404933
132628,Woodland,Broadleaved,England,80.416579669699999,804165.796691894414835,13717.920962633019371
132693,Woodland,Broadleaved,England,84.327367041299993,843273.670394897460938,9267.128601727390560
132887,Woodland,Broadleaved,England,58.774309254300000,587743.092624664306641,10133.655065332692175
132927,Woodland,Broadleaved,England,112.419832651999997,1124198.326568603515625,13988.827257461773115
133061,Woodland,Broadleaved,England,77.933048406599994,779330.484054565429688,13981.914079808489987
133190,Woodland,Broadleaved,England,80.664970339199996,806649.703376770019531,9285.822050725146255
133276,Woodland,Broadleaved,England,85.864113853899994,858641.138549804687500,8855.245943512958547
133374,Woodland,Broadleaved,England,67.997450209999997,679974.502311706542969,17549.005405298259575
133435,Woodland,Broadleaved,England,316.022899643000017,3160228.996406555175781,19496.255237893125013
133652,Woodland,Broadleaved,England,64.852353178399994,648523.531669616699219,8453.381843807581390
133736,Woodland,Broadleaved,England,125.236608954999994,1252366.089424133533612,19782.436552590705105
133801,Woodland,Broadleaved,England,53.827664001300001,538276.640090942382812,8660.315826237514557
133926,Woodland,Broadleaved,England,822.945448596999881,8229454.486160278320312,66947.492752479956835
134216,Woodland,Broadleaved,England,73.427749259899997,734277.492736816406250,15079.816213415053426
134260,Woodland,Broadleaved,England,72.854792687400007,728547.926788330078125,12090.384024334698552
134340,Woodland,Broadleaved,England,51.367698928199999,513676.989410400390625,6814.446570251595404
134383,Woodland,Broadleaved,England,63.595656711799997,635956.567260742187500,9792.621127513790270
134422,Woodland,Broadleaved,England,56.707459423000003,567074.594329833984375,7673.337915469948712
134809,Woodland,Broadleaved,England,126.278300381999998,1262783.003913879394531,25163.232037842419231
134936,Woodland,Broadleaved,England,58.039970308699999,580399.703147888183594,10908.057093655483186
135135,Woodland,Broadleaved,England,59.834017221300002,598340.172233581542969,8314.324989050888689
135308,Woodland,Broadleaved,England,685.147991840000032,6851479.918273925781250,42419.484023102064384
135313,Woodland,Broadleaved,England,87.881032619099997,878810.326187133789062,14683.621396295831801
135796,Woodland,Broadleaved,England,259.546953625000015,2595469.536125183105469,38906.722637632337864
135988,Woodland,Broadleaved,England,64.812203902899995,648122.039039611816406,6906.784151843634390
136311,Woodland,Broadleaved,England,125.416972373999997,1254169.723724365234375,13654.972674427992388
136349,Woodland,Broadleaved,England,68.716476484699996,687164.764881134033203,7220.190605401850917
136581,Woodland,Broadleaved,England,52.588500080599999,525885.000743865966797,9896.335808999889196
136660,Woodland,Broadleaved,England,53.326053879200003,533260.538841247558594,5475.017238174688828
136663,Woodland,Broadleaved,England,60.188136938900001,601881.369335174560547,12685.534701963924817
136690,Woodland,Broadleaved,England,64.829332514300006,648293.325031280517578,9679.242496440947434
136697,Woodland,Broadleaved,England,116.790015679000007,1167900.156833648681641,12464.370556927067810
136783,Woodland,Broadleaved,England,52.577508028399997,525775.080272674560547,7540.293930668850408
136884,Woodland,Broadleaved,England,84.100078758999999,841000.787754058721475,13922.589268243991683
137009,Woodland,Broadleaved,England,50.062783656999997,500627.836563110351562,7751.341003878615993
137015,Woodland,Broadleaved,England,84.546388210800004,845463.882099151611328,10737.930866342929221
137090,Woodland,Broadleaved,England,91.046722090200007,910467.220855712890625,14407.273270688016055
137280,Woodland,Broadleaved,England,122.107528903000002,1221075.289012908935547,12411.699451288759519
137575,Woodland,Broadleaved,England,57.122684845700000,571226.848457336425781,10672.945240238877886
137670,Woodland,Broadleaved,England,55.544344265699998,555443.442680358886719,8581.218574005602932
137723,Woodland,Broadleaved,England,127.861088714000005,1278610.887210845947266,21940.188169039585773
137752,Woodland,Broadleaved,England,81.538224919699999,815382.249225616455078,10156.679460414447021
137764,Woodland,Broadleaved,England,66.945443337900002,669454.433425903320312,8207.197273249821592
137820,Woodland,Broadleaved,England,115.807539677999998,1158075.396766662597656,17730.895393781353050
137990,Woodland,Broadleaved,England,89.465624920400003,894656.249130248907022,14981.811768048944941
137994,Woodland,Broadleaved,England,89.983506553100000,899835.065574645996094,23723.076715027353202
138090,Woodland,Broadleaved,England,122.817566972999998,1228175.669708251953125,17359.084193411326851
138141,Woodland,Broadleaved,England,60.939622533399998,609396.225299835205078,6029.369722772210480
138158,Woodland,Broadleaved,England,71.513357006600003,715133.569972991943359,9967.409329501948378
138215,Woodland,Broadleaved,England,79.049562314699998,790495.623214721679688,6111.833827769422896
138329,Woodland,Broadleaved,England,50.153575820100002,501535.758075714169536,9177.752652781851793
138395,Woodland,Broadleaved,England,106.452728214000004,1064527.282157897949219,15791.253220213788154
138492,Woodland,Broadleaved,England,344.354052807000016,3443540.528114318847656,48241.826583608046349
138536,Woodland,Broadleaved,England,57.211921952399997,572119.219413757324219,9556.292566487845761
138585,Woodland,Broadleaved,England,50.516270358000000,505162.703647613525391,11049.868236335025358
138658,Woodland,Broadleaved,England,88.663729057300003,886637.290504455566406,9310.259510375939499
138839,Woodland,Broadleaved,England,107.035089733000007,1070350.897430419921875,16597.468212270108779
138855,Woodland,Broadleaved,England,82.617579289000005,826175.793041229248047,17633.102217746578390
138889,Woodland,Broadleaved,England,117.241406722999997,1172414.067264556884766,16578.965386196490726
138947,Woodland,Broadleaved,England,91.420402894199995,914204.029029846191406,16135.564419773951158
139011,Woodland,Broadleaved,England,81.799380326000005,817993.803318023681641,13647.083669411942537
139071,Woodland,Broadleaved,England,55.653341571299997,556533.415763854980469,9005.912389864539364
139112,Woodland,Broadleaved,England,51.956928942499999,519569.289447784423828,9358.225910275274146
139125,Woodland,Broadleaved,England,55.715310124699997,557153.101211547851562,11303.650053605841094
139128,Woodland,Broadleaved,England,81.890802537900001,818908.025356292724609,11484.062522586633349
139153,Woodland,Broadleaved,England,60.029092508700003,600290.925067901611328,8380.425621427659280
139218,Woodland,Broadleaved,England,91.963610941699997,919636.109367370605469,17771.586617284607200
139288,Woodland,Broadleaved,England,73.920301103499995,739203.011138916015625,14786.036904113201672
139304,Woodland,Broadleaved,England,100.910639758000002,1009106.397357940673828,23688.933330435473181
139309,Woodland,Broadleaved,England,109.262483446000005,1092624.834495544433594,15782.189869068573898
139368,Woodland,Broadleaved,England,57.176196668300001,571761.966690063476562,6064.792993034948267
139371,Woodland,Broadleaved,England,52.198587285099997,521985.872840881347656,11281.474016958683933
139377,Woodland,Broadleaved,England,109.963218191999999,1099632.181865692138672,17749.837565352216188
139438,Woodland,Broadleaved,England,57.930129664500001,579301.296649932861328,10889.939906115943813
139445,Woodland,Broadleaved,England,73.471058781799996,734710.587894439697266,8514.265944315162415
139452,Woodland,Broadleaved,England,199.309662384999996,1993096.623878479003906,28385.846812116938963
139498,Woodland,Broadleaved,England,60.862804378800000,608628.043777465820312,12050.569073718190339
139591,Woodland,Broadleaved,England,92.176654487600004,921766.544795989990234,15492.163348247475369
139667,Woodland,Broadleaved,England,74.178079244000003,741780.792449951171875,14869.492937689632527
139710,Woodland,Broadleaved,England,70.938148282499995,709381.482864379766397,13070.183819286679864
140038,Woodland,Broadleaved,England,57.172589876399996,571725.898899078369141,10557.512763349801389
140048,Woodland,Broadleaved,England,88.710242089999994,887102.420890808105469,8381.477960862841428
140101,Woodland,Broadleaved,England,62.465564743700000,624655.647464752197266,10563.194841997968979
140125,Woodland,Broadleaved,England,58.046558795599999,580465.588272094726562,12508.266539164824280
140158,Woodland,Broadleaved,England,76.793740670199995,767937.406829833984375,15615.742284923728221
140219,Woodland,Broadleaved,England,62.512321664500000,625123.216590881347656,10905.056316088990570
140221,Woodland,Broadleaved,England,237.233394720999996,2372333.947212219238281,48042.256373789379722
140402,Woodland,Broadleaved,England,71.940349870800006,719403.498729705810547,11560.615840705944720
140603,Woodland,Broadleaved,England,65.178736724000004,651787.367179870721884,9624.904949098801808
140618,Woodland,Broadleaved,England,104.531027461999997,1045310.274490356445312,9573.841307908289309
140627,Woodland,Broadleaved,England,116.728089866000005,1167280.898353576660156,21198.870884481133544
140659,Woodland,Broadleaved,England,120.057478359000001,1200574.783660888671875,24484.739917375474761
140864,Woodland,Broadleaved,England,145.289535951000005,1452895.359603881835938,26640.730141204021493
140964,Woodland,Broadleaved,England,63.109983813500001,631099.838142395019531,7805.987160450764350
141102,Woodland,Broadleaved,England,74.230726110700004,742307.261077880859375,10637.682331949627041
141112,Woodland,Broadleaved,England,70.083663360000003,700836.633491516113281,14670.197990918219148
141131,Woodland,Broadleaved,England,128.299941864000004,1282999.418685913085938,20853.290246087730338
141176,Woodland,Broadleaved,England,113.398531075999998,1133985.310592651367188,20052.223216534777748
141180,Woodland,Broadleaved,England,96.032230400100005,960322.304153442266397,15245.485562958454466
141237,Woodland,Broadleaved,England,121.221625068999998,1212216.251041412353516,20163.116013907874731
141252,Woodland,Broadleaved,England,54.967666978399997,549676.669860839843750,13185.199860605964204
141339,Woodland,Broadleaved,England,112.553104352000005,1125531.043716430664062,18010.406124238183111
141414,Woodland,Broadleaved,England,67.308988005700002,673089.879997253417969,12394.586952807238049
141474,Woodland,Broadleaved,England,166.545015962000008,1665450.159481048583984,31672.651212916112854
141575,Woodland,Broadleaved,England,68.057451898599993,680574.518943786621094,15319.393399336355287
141602,Woodland,Broadleaved,England,78.571569750400002,785715.697490692138672,14712.835966372884286
141680,Woodland,Broadleaved,England,87.644269487900004,876442.694793701171875,14073.874265998787450
141690,Woodland,Broadleaved,England,73.970045864200003,739700.458412170410156,13877.117416120856433
141699,Woodland,Broadleaved,England,107.504906746000003,1075049.067226409912109,21885.862206238107319
141703,Woodland,Broadleaved,England,117.566337673000007,1175663.376991271972656,22888.955123427134822
141739,Woodland,Broadleaved,England,171.179334654000002,1711793.346492767333984,26911.131914677505847
141807,Woodland,Broadleaved,England,104.710336407000000,1047103.363861083984375,21184.149838268549502
141825,Woodland,Broadleaved,England,363.661844480000013,3636618.444801330566406,55677.541070679471886
141839,Woodland,Broadleaved,England,64.326542341999996,643265.423286437988281,10918.633028086849663
141872,Woodland,Broadleaved,England,70.276576637800005,702765.766403198242188,10290.938195691935107
141885,Woodland,Broadleaved,England,130.452432361999996,1304524.323547363514081,19446.368946079463058
141925,Woodland,Broadleaved,England,99.626217726899995,996262.177391052246094,22152.212108870644443
141952,Woodland,Broadleaved,England,59.610018075900001,596100.180343627929688,12405.974979861372049
142004,Woodland,Broadleaved,England,51.430042014199998,514300.420272827148438,12202.340030619661775
142031,Woodland,Broadleaved,England,72.269868360000004,722698.683647155761719,10475.478467922719574
142046,Woodland,Broadleaved,England,184.717731495999999,1847177.315078735351562,27417.314162125967414
142104,Woodland,Broadleaved,England,200.307858893000002,2003078.588989257812500,29069.388506627350580
142139,Woodland,Broadleaved,England,173.017980036000012,1730179.800399780273438,16412.203935091150925
142141,Woodland,Broadleaved,England,160.792447462000013,1607924.474311828613281,25693.485792356921593
142143,Woodland,Broadleaved,England,82.503714317900005,825037.143142700195312,11756.661040023296664
142150,Woodland,Broadleaved,England,102.193893997999993,1021938.939643859863281,13124.997354161760086
142183,Woodland,Broadleaved,England,111.529464986999997,1115294.649719238281250,10936.587843850555146
142201,Woodland,Broadleaved,England,95.887242530600005,958872.425216674804688,11690.704378260734302
142239,Woodland,Broadleaved,England,60.725632594099999,607256.325790405273438,14681.028038432943504
142267,Woodland,Broadleaved,England,82.033092746400001,820330.927757263183594,12669.703541645476434
142272,Woodland,Broadleaved,England,72.984859437899999,729848.594497680664062,11477.349611117428140
142334,Woodland,Broadleaved,England,88.470970967800000,884709.709732055664062,16902.951598191251833
142360,Woodland,Broadleaved,England,173.728728955999998,1737287.289421081542969,12727.825291929935702
142361,Woodland,Broadleaved,England,55.026349654599997,550263.496414184570312,11191.568503547954606
142410,Woodland,Broadleaved,England,289.263317400000005,2892633.173522949218750,46090.042568631411996
142414,Woodland,Broadleaved,England,130.020378423000011,1300203.784187316894531,8378.854647093310632
142433,Woodland,Broadleaved,England,62.501300691899999,625013.006912231445312,8042.694441781229216
142530,Woodland,Broadleaved,England,125.236147591999995,1252361.475891113281250,19173.533898415204021
142568,Woodland,Broadleaved,England,55.909595758899997,559095.957389831542969,9220.901017311251053
142671,Woodland,Broadleaved,England,164.350927571999989,1643509.275833129649982,11078.105484469899238
142683,Woodland,Broadleaved,England,64.856973716699997,648569.737152099609375,14923.683489562426985
142694,Woodland,Broadleaved,England,69.601368336299998,696013.683403015136719,7369.597008287391873
142749,Woodland,Broadleaved,England,131.893655676999998,1318936.556823730468750,16900.391235569823039
142818,Woodland,Broadleaved,England,65.563135551200006,655631.355819702148438,10978.284941285248351
142834,Woodland,Broadleaved,England,54.170547571100002,541705.475914001464844,8595.408731013932993
142837,Woodland,Broadleaved,England,53.428962798299999,534289.627937316894531,8044.045320170494051
142877,Woodland,Broadleaved,England,55.158133492700003,551581.334899902343750,5175.533694042581374
142882,Woodland,Broadleaved,England,122.133127137000002,1221331.270881652832031,24893.179267042560241
142894,Woodland,Broadleaved,England,221.715231176999993,2217152.311614990234375,25033.024381480121519
142935,Woodland,Broadleaved,England,75.122179127500004,751221.791221618652344,8666.781919610781188
142966,Woodland,Broadleaved,England,85.813630734699998,858136.307434082031250,7379.151032628174107
142971,Woodland,Broadleaved,England,58.331846948200003,583318.469535827636719,8273.117489280568407
143045,Woodland,Broadleaved,England,96.104106974900006,961041.069854736328125,13417.045729031780866
143052,Woodland,Broadleaved,England,53.406339031400002,534063.390411376953125,15778.650503983721137
143141,Woodland,Broadleaved,England,144.133761748000012,1441337.617317199707031,26135.553015664725535
143188,Woodland,Broadleaved,England,67.586167656800001,675861.676780700683594,10807.089156265714337
